TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[169.8659, 170.9369, 168.2443, 167.3451, 164.5303, 160.4004, 156.2404, 157.2729, 157.421, 157.9679, 154.7793, 154.394, 150.5734, 151.8999, 149.4663, 146.0124, 135.9861, 132.4404, 137.5945, 146.3321, 155.316, 155.8169, 155.1271, 151.4694, 153.4078]; || ;0.03390806173076396;1.0;1.0;29.49151172190784;8.345454545454546;4.712918660287081;117;19;0.008547008547008548;2.4642059219175896;71.36065573770492;74.06557377049181
[152.6191, 158.5424, 160.4738, 166.7803, 167.3699, 167.9229, 166.5582, 160.8496, 157.3994, 154.7303, 153.9061, 150.7493, 141.9679, 141.1911, 142.4209, 145.8536, 147.4698, 148.8349, 156.7041, 161.2885, 167.8753, 166.7221, 167.061, 166.2541, 164.6412]; || ;0.029686686220224225;1.0;1.0;33.685133887349956;7.185185185185185;5.232704402515723;37;17;0.02702702702702703;2.6168882536213607;113.21666666666667;117.11666666666666
[166.4818, 167.3579, 168.4009, 168.026, 171.3866, 170.4871, 167.8793, 165.3923, 169.5106, 169.33, 167.6502, 162.6566, 162.1181, 158.8054, 156.3943, 154.9152, 158.1956, 161.2157, 164.2217, 161.9133, 159.3603, 160.5729, 165.2295, 166.4139, 164.3422]; || ;0.011540253830761219;1.0;1.0;86.65320665083135;5.333333333333333;2.2795698924731185;20;5;0.05;2.091138882620417;39.833333333333336;40.0
[158.7256, 160.6118, 159.4281, 164.4294, 165.0939, 168.2097, 166.3702, 162.7604, 159.8383, 158.3912, 158.517, 158.546, 158.857, 161.4517, 157.4274, 150.5618, 144.7636, 142.0183, 141.5051, 140.2011, 144.1686, 149.4884, 155.5723, 157.1008, 155.0762]; || ;0.035388284312381786;1.0;1.0;28.257939581719597;12.974358974358974;6.916666666666667;87;27;0.011494252873563218;3.0767050309538355;54.42857142857143;56.76190476190476
[152.0453, 146.4516, 142.6984, 140.4183, 141.7149, 141.74, 141.631, 136.8575, 133.8833, 133.2921, 134.8398, 137.9357, 142.2135, 147.0645, 149.4897, 152.1067, 151.864, 150.1042, 150.7239, 150.358, 153.5387, 153.603, 154.2549, 152.8642, 146.8427]; || ;0.02754858693566514;1.0;1.0;36.299502487562194;8.78048780487805;5.225165562913907;49;15;0.02040816326530612;2.7013353764793906;12.64;16.76
[148.5868, 148.284, 154.1603, 153.0991, 154.8768, 155.8779, 160.6595, 167.7892, 173.8653, 175.9378, 171.7275, 172.6409, 170.5852, 172.4578, 165.6018, 162.7203, 158.2595, 157.3451, 156.3291, 156.776, 159.0487, 160.5598, 160.805, 157.4904, 158.0089]; || ;0.02234039637071352;1.0;1.0;44.761963190184055;8.96774193548387;3.398843930635838;62;10;0.016129032258064516;2.469854905565857;39.583333333333336;43.416666666666664
[161.5716, 170.8409, 175.0195, 173.0892, 173.377, 171.9762, 172.1, 158.1166, 157.1631, 154.5193, 155.5519, 154.6631, 153.3322, 153.9739, 153.2111, 156.8306, 158.2518, 163.6144, 172.8259, 174.7618, 178.6306, 181.2137, 172.603, 167.5686, 160.4048]; || ;0.024917080123900114;1.0;1.0;40.13311331133113;8.025641025641026;4.303225806451613;72;19;0.013888888888888888;2.190288813168653;66.49019607843137;69.29411764705883
[157.1874, 148.48, 136.2014, 126.2601, 119.6448, 122.9596, 132.3569, 144.5146, 150.9153, 159.657, 161.4188, 167.7253, 163.2985, 165.9687, 166.6949, 168.9517, 168.1411, 168.404, 168.221, 165.9233, 161.2725, 156.5255, 155.5261, 157.1228, 158.8238]; || ;0.04344727392341219;1.0;1.0;23.016403785488958;16.794871794871796;8.782051282051283;120;32;0.008333333333333333;3.0749301214912217;43.75;46.583333333333336
