TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
[66.802, 70.656, 65.809, 61.229, 64.509, 74.105, 83.287, 87.826, 89.085, 88.534, 87.883, 97.232, 102.469, 104.879, 102.86, 99.561, 95.668, 91.34, 92.027, 97.457, 100.772, 100.285, 99.25, 97.386, 96.293]; || ;0.022285573312135085;1.0;1.0;44.87207872078721;6.419354838709677;3.1487179487179486;24;12;0.041666666666666664;2.35164074503901;17.25;19.25
[94.906, 92.659, 89.85, 85.402, 82.232, 83.678, 85.997, 82.925, 70.948, 54.213, 42.822, 38.339, 37.329, 38.841, 39.371, 38.706, 39.502, 39.874, 39.053, 38.944, 38.769, 40.424, 45.01, 51.507, 58.822]; || ;0.08516762150160358;1.0;1.0;11.741551335693595;12.514851485148515;9.842657342657343;81;57;0.012345679012345678;3.099386040854754;10.485148514851485;22.564356435643564
[65.479, 72.458, 76.867, 80.137, 84.102, 85.623, 85.623, 85.728, 86.878, 86.916, 85.166, 85.017, 88.089, 90.451, 90.196, 89.879, 90.55, 90.082, 88.634, 88.313, 89.447, 92.255, 91.677, 90.54, 89.185]; || ;0.04059647487733341;1.0;1.0;24.63268062120189;7.028169014084507;5.683257918552036;32;18;0.03125;2.578884908404821;18.294117647058822;28.470588235294116
[88.639, 91.122, 91.676, 89.391, 88.659, 90.11, 92.05, 90.736, 89.814, 93.71, 96.586, 94.152, 91.693, 93.222, 94.949, 92.907, 90.265, 91.185, 92.407, 89.695, 86.743, 85.988, 86.055, 85.221, 84.652]; || ;0.012910830295222171;1.0;1.0;77.45435244161358;3.8181818181818183;1.5135135135135136;7;8;0.14285714285714285;1.8937882323911377;0;0
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[82.168, 87.37, 86.807, 89.695, 95.847, 95.693, 91.748, 88.491, 84.844, 86.186, 90.652, 92.206, 91.645, 92.07, 92.304, 88.554, 85.333, 83.981, 81.921, 80.794, 80.909, 82.676, 84.489, 83.568, 81.769]; || ;0.01696773663002659;1.0;1.0;58.93537964458804;4.695652173913044;2.2433862433862433;15;9;0.06666666666666667;1.971332717204481;65.0;66.0
[83.373, 86.453, 86.21, 84.342, 84.556, 85.328, 85.328, 88.767, 95.303, 99.58, 98.944, 95.985, 95.531, 95.572, 94.84, 95.664, 96.287, 95.807, 93.083, 89.026, 89.603, 93.229, 92.482, 92.835, 95.09]; || ;0.024642964831007922;1.0;1.0;40.57953281423804;5.738095238095238;3.746031746031746;23;11;0.043478260869565216;2.1393888360778415;0;0
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[45.784, 53.317, 63.213, 74.096, 81.853, 84.414, 86.324, 90.663, 90.798, 87.121, 84.076, 82.533, 83.212, 84.112, 85.871, 89.696, 91.204, 88.72, 88.997, 90.087, 86.497, 83.266, 82.079, 82.899, 83.929]; || ;0.030344562923165484;1.0;1.0;32.95483288166215;5.9411764705882355;3.5541666666666667;23;13;0.043478260869565216;2.445744323063006;56.80952380952381;60.6031746031746
[86.266, 90.547, 91.041, 88.04, 86.13, 86.864, 86.619, 85.743, 86.775, 89.653, 91.559, 91.124, 89.478, 89.478, 86.028, 83.547, 83.203, 85.913, 91.593, 94.076, 93.135, 95.107, 97.401, 96.276, 94.066]; || ;0.015268221814095009;1.0;1.0;65.49551166965888;4.5;1.9675675675675677;7;7;0.14285714285714285;1.7690361613040133;25.0;25.0
[94.505, 93.407, 90.48, 85.572, 85.927, 89.453, 88.822, 86.369, 86.519, 88.548, 92.477, 95.434, 94.327, 95.923, 97.816, 96.142, 95.28, 92.972, 85.836, 82.1, 83.972, 84.677, 84.618, 82.397, 78.064]; || ;0.01806419780159535;1.0;1.0;55.35811836115327;5.375;2.5026737967914436;15;12;0.06666666666666667;2.0595148328600565;0;0
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
