TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
[163.5507, 152.8582, 143.8219, 137.4937, 133.0277, 140.9961, 140.3134, 147.6209, 147.393, 155.139, 155.9895, 149.5648, 147.9878, 149.4607, 148.0908, 143.2489, 136.4747, 134.4743, 136.5979, 148.8621, 150.5904, 146.242, 142.7017, 144.0514, 145.8912]; || ;0.016858090512869715;1.0;1.0;59.318699186991864;5.05;2.0098522167487687;7;8;0.14285714285714285;1.7650572522256294;14.25;15.25
[152.2178, 161.3471, 172.4467, 170.2129, 166.4052, 165.877, 166.4074, 170.2896, 172.7699, 170.8348, 163.1711, 161.5043, 163.3031, 163.5099, 163.1489, 164.6371, 163.5395, 160.2186, 151.9189, 148.8487, 157.5124, 161.2737, 172.051, 170.5458, 169.4238]; || ;0.020037827910419123;1.0;1.0;49.905608755129954;4.827586206896552;2.4466019417475726;15;16;0.06666666666666667;2.0639562475525244;46.888888888888886;48.27777777777778
[166.6457, 161.568, 162.1932, 164.3549, 171.9438, 171.3725, 167.6639, 158.7564, 157.1213, 159.1795, 161.5939, 162.2602, 162.7709, 161.4817, 160.251, 160.3036, 162.4663, 160.3057, 157.2645, 154.2664, 152.6319, 157.8271, 157.2915, 153.6816, 149.6154]; || ;0.01954442038321318;1.0;1.0;51.16549789621318;5.0;2.349282296650718;7;8;0.14285714285714285;1.7587367067738982;48.483870967741936;53.29032258064516
[159.4518, 160.1267, 159.9637, 158.8084, 164.7878, 166.2521, 169.4565, 169.2099, 176.0207, 171.7828, 168.1799, 161.5839, 147.7974, 147.2317, 144.3124, 143.1426, 135.1648, 134.1525, 138.7559, 141.3779, 146.3615, 152.0709, 162.5579, 163.8896, 161.6748]; || ;0.022011458019242893;1.0;1.0;45.430884184308844;5.764705882352941;3.2157894736842105;20;14;0.05;2.2487060881207737;7.0;11.0
[159.6392, 158.4325, 157.0541, 152.605, 155.1302, 163.6287, 166.5057, 160.2382, 149.8011, 136.4157, 132.9005, 146.7233, 152.1533, 163.7611, 162.6229, 155.7401, 155.6201, 151.2204, 151.1431, 148.1632, 146.9209, 145.6184, 142.5148, 149.6931, 148.1069]; || ;0.016748444395712835;1.0;1.0;59.70703764320786;4.2;2.234042553191489;7;8;0.14285714285714285;1.8942871583297873;0;0
[142.4789, 138.0526, 127.7544, 122.1721, 125.4895, 129.9939, 132.8802, 136.3758, 138.5187, 134.3268, 135.4174, 132.0601, 138.9757, 142.8593, 144.5736, 144.0527, 149.4782, 153.6673, 158.4368, 146.3509, 134.5503, 128.7372, 115.3819, 110.1594, 95.4274]; || ;0.015980921575614704;1.0;1.0;62.5746140651801;6.4;2.0962566844919786;15;10;0.06666666666666667;1.8989267893363289;0;0
[91.5565, 81.674, 81.6725, 84.4415, 85.8713, 87.2051, 85.171, 87.9471, 89.7328, 87.5649, 83.6529, 77.6126, 77.4723, 80.6421, 81.2647, 79.6943, 79.9671, 87.5511, 93.8574, 102.3716, 105.2765, 111.8431, 113.4833, 115.8143, 117.4269]; || ;0.02009265096899756;1.0;1.0;49.769440654843116;4.909090909090909;2.872340425531915;23;9;0.043478260869565216;2.067867947845866;82.0;83.0
[125.0134, 128.3774, 127.844, 125.423, 121.4261, 122.6063, 125.5783, 125.2001, 117.0413, 113.7878, 120.0421, 118.4895, 120.779, 115.7167, 126.9389, 130.5234, 140.6412, 142.0119, 139.7367, 133.9205, 131.57, 125.542, 125.306, 125.3433, 121.78]; || ;0.03155067021189112;1.0;1.0;31.69504778453519;6.134615384615385;4.026905829596412;15;16;0.06666666666666667;2.3967362481888514;82.7258064516129;86.2258064516129
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[59.4522, 62.0757, 69.5054, 72.3964, 80.0811, 86.6919, 103.0784, 110.301, 117.3408, 119.5789, 123.9625, 127.2492, 131.663, 132.5685, 130.8382, 128.4115, 126.4185, 124.992, 118.9781, 114.8802, 114.0021, 118.3163, 123.2985, 122.2613, 120.1855]; || ;0.021901811902086017;1.0;1.0;45.65832290362954;5.9393939393939394;3.2169312169312168;23;9;0.043478260869565216;2.307041994171135;0;0
[122.2111, 125.425, 123.991, 115.9188, 113.9645, 114.654, 116.1094, 112.2177, 111.337, 114.2979, 116.9824, 116.5954, 119.2568, 127.5761, 133.6057, 138.7466, 139.8333, 141.7359, 139.3055, 133.7275, 130.6018, 134.9989, 135.1118, 136.8311, 139.8234]; || ;0.01751596721581097;1.0;1.0;57.09076682316119;4.76;2.3957219251336896;7;8;0.14285714285714285;1.7930465121526646;0;0
[142.8109, 142.6826, 131.0586, 132.1596, 127.5952, 133.8646, 133.7962, 133.6234, 132.179, 132.0962, 138.3098, 136.6363, 137.0235, 135.7669, 140.0992, 142.2184, 138.3804, 137.1282, 137.395, 136.8885, 136.9076, 138.1586, 140.6889, 142.6693, 145.2911]; || ;0.026232833529782628;1.0;1.0;38.1201671891327;5.297872340425532;3.622549019607843;23;16;0.043478260869565216;2.37845677141258;53.629629629629626;55.407407407407405
[147.3563, 150.3434, 148.584, 148.8055, 148.5424, 144.7057, 142.4992, 132.4246, 131.2489, 131.1932, 131.1322, 133.7326, 136.7728, 141.8527, 141.3353, 136.6937, 136.068, 132.3918, 133.1698, 136.5824, 140.8091, 137.0805, 134.3634, 137.4047, 144.1394]; || ;0.024588141772429482;1.0;1.0;40.67001114827202;7.40625;3.5228426395939088;15;16;0.06666666666666667;2.636890811191862;31.5;35.166666666666664
[154.0312, 158.6957, 163.665, 164.2617, 163.4291, 155.6267, 147.9299, 142.735, 141.4763, 140.0727, 144.5531, 142.8975, 142.6566, 141.9242, 143.5292, 137.5002, 132.8446, 132.7357, 139.6878, 142.1247, 135.7999, 134.2345, 133.6304, 134.4685, 138.5384]; || ;0.023327211425125408;1.0;1.0;42.868390129259694;6.67741935483871;3.1485148514851486;23;11;0.043478260869565216;2.2125010961100977;32.708333333333336;34.708333333333336
[136.9211, 133.4873, 130.1693, 125.4811, 124.6219, 125.124, 134.6073, 147.4359, 148.5206, 144.832, 142.0461, 139.4947, 140.5011, 146.2184, 147.6529, 144.23, 144.0072, 144.7739, 141.8985, 136.1308, 135.5301, 137.6235, 137.0842, 128.7158, 125.738]; || ;0.018776897563115045;1.0;1.0;53.25693430656935;5.826086956521739;2.3333333333333335;15;9;0.06666666666666667;1.982318436300816;65.0;66.0
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[107.5579, 112.6153, 121.3599, 129.3626, 144.3935, 151.0009, 152.5433, 148.7387, 138.941, 137.62, 138.5384, 137.6411, 137.6049, 135.838, 131.1817, 128.9314, 127.6982, 130.8485, 132.4779, 130.0691, 125.7886, 127.1806, 133.6642, 131.1774, 121.6894]; || ;0.026561771881253256;1.0;1.0;37.64809081527348;8.516129032258064;3.3972602739726026;39;15;0.02564102564102564;2.506423383691799;19.11764705882353;23.235294117647058
[117.5124, 116.8535, 118.8653, 130.0651, 135.6803, 145.2908, 147.4415, 151.5928, 151.3667, 146.8187, 145.7072, 140.2041, 134.6788, 128.9496, 123.9701, 124.9056, 127.5292, 128.9029, 127.8976, 129.7356, 135.2363, 139.0248, 140.179, 135.7351, 137.8537]; || ;0.016529152161399083;1.0;1.0;60.49917081260365;5.05;2.1030927835051547;15;8;0.06666666666666667;1.8775242811493909;90.0;91.0
[136.9834, 137.8076, 133.6064, 135.1228, 134.1036, 136.6392, 127.7086, 131.1113, 127.4422, 132.2647, 134.1243, 139.6398, 148.4847, 150.4755, 148.437, 145.9847, 134.65, 136.523, 154.7072, 157.1742, 152.6764, 148.7148, 150.259, 153.3325, 153.6407]; || ;0.013075299470957485;1.0;1.0;76.48008385744235;3.875;1.2180094786729858;7;5;0.14285714285714285;1.559581156259877;77.03448275862068;78.10344827586206
[153.7823, 158.1328, 159.1424, 156.1307, 153.0473, 146.1926, 142.8467, 136.2408, 133.4605, 135.3175, 140.4278, 149.604, 151.3675, 142.6009, 140.091, 133.6898, 134.1446, 133.7277, 136.7862, 144.5556, 144.7203, 139.7983, 137.0022, 130.4055, 132.2887]; || ;0.016858090512869715;1.0;1.0;59.318699186991864;5.2;2.1288659793814433;15;11;0.06666666666666667;2.180945560561596;6.090909090909091;11.454545454545455
[125.1102, 124.9539, 128.6786, 127.9744, 124.6955, 124.211, 121.381, 124.8031, 129.4281, 136.1399, 139.6595, 139.2435, 136.3697, 136.8542, 147.044, 150.5363, 149.8709, 146.951, 147.2734, 148.3239, 154.1911, 151.4044, 146.0275, 143.2838, 142.033]; || ;0.021463227433458514;1.0;1.0;46.59131545338442;4.205128205128205;2.9076923076923076;15;10;0.06666666666666667;2.0391074160026443;32.44;34.8
[145.4945, 144.3331, 140.2429, 133.8101, 132.7179, 126.9319, 123.1337, 121.2892, 125.3377, 138.1565, 139.1134, 136.0501, 132.0537, 123.5979, 122.928, 126.7177, 129.4243, 135.0259, 135.8933, 135.3247, 135.8105, 131.124, 127.6273, 128.5894, 129.0756]; || ;0.017844905567281598;1.0;1.0;56.0384024577573;5.217391304347826;2.228855721393035;14;7;0.07142857142857142;2.07710622366748;12.0;15.0
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[111.2594, 123.1076, 125.522, 130.43, 134.2831, 142.4099, 143.3473, 139.9613, 137.3865, 132.7935, 132.0369, 136.2892, 137.2578, 132.3991, 131.4282, 131.9473, 136.0012, 148.1512, 152.242, 147.4884, 140.771, 142.0152, 145.4377, 146.5679, 144.5938]; || ;0.021134289081987886;1.0;1.0;47.31647211413748;5.75;2.40625;15;10;0.06666666666666667;2.1965743754829754;35.707317073170735;36.97560975609756
[140.4448, 134.9198, 135.1192, 135.8039, 135.2525, 136.0126, 131.5181, 131.9189, 128.5618, 123.4708, 125.6361, 124.644, 131.1239, 133.6552, 126.7037, 132.2981, 129.83, 136.3762, 134.7409, 138.4574, 137.0186, 133.566, 127.997, 128.0971, 133.0698]; || ;0.016858090512869715;1.0;1.0;59.318699186991864;4.7727272727272725;2.1443298969072164;15;8;0.06666666666666667;1.924678966353937;14.5;17.0
[138.2454, 141.9259, 141.9452, 137.4428, 142.0079, 145.7327, 149.2543, 145.9881, 147.8154, 147.5709, 149.9718, 149.3779, 148.9332, 156.1087, 157.7824, 159.0465, 152.5253, 144.6543, 145.0071, 143.9245, 144.8032, 148.2954, 149.6683, 146.7754, 145.82]; || ;0.01751596721581097;1.0;1.0;57.09076682316119;4.576923076923077;2.4086021505376345;15;8;0.06666666666666667;2.064953303852169;0;0
[149.491, 149.5876, 143.1659, 138.8073, 140.2614, 142.0616, 140.9459, 135.4811, 131.6608, 138.491, 146.262, 149.0757, 152.5442, 153.0753, 143.9154, 137.4091, 128.4782, 129.8749, 129.3981, 130.3183, 130.9388, 139.2888, 134.6818, 137.8877, 135.0429]; || ;0.015103752638359695;1.0;1.0;66.2087114337568;4.647058823529412;1.935483870967742;7;8;0.14285714285714285;1.7233917060220525;0;0
[141.8568, 144.9447, 145.8138, 146.6671, 147.4741, 138.7072, 134.0095, 133.346, 137.6177, 137.36, 143.1193, 134.1971, 135.3918, 128.5719, 133.272, 138.5383, 134.6881, 134.2206, 135.3325, 141.5153, 141.9195, 139.9199, 144.4264, 149.3741, 148.5403]; || ;0.018228666977330665;1.0;1.0;54.85864661654135;5.083333333333333;2.2254901960784315;15;8;0.06666666666666667;1.9315077760464836;50.8;52.2
[137.7667, 133.7647, 130.4966, 126.9385, 120.0968, 122.184, 135.6111, 139.9298, 143.79, 141.0654, 130.5628, 127.6273, 128.0551, 128.5858, 129.9447, 131.875, 128.2715, 125.5031, 123.816, 126.0525, 133.2086, 139.1202, 143.4205, 143.7055, 137.7609]; || ;0.014226583701104684;1.0;1.0;70.29094412331406;4.846153846153846;1.7234042553191489;14;7;0.07142857142857142;1.9512595041439564;66.0;67.0
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
