TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
[106.1651, 104.7814, 103.1011, 101.7394, 101.552, 100.8459, 97.88, 94.2251, 91.8005, 90.7229, 90.8364, 91.7635, 93.2336, 94.8011, 96.1382, 97.1114, 97.5282, 96.5586, 93.6428, 90.9079, 90.3378, 90.6546, 90.2041, 88.9753, 87.9234]; || ;0.023107919190811656;1.0;1.0;43.27520759193357;7.72972972972973;4.1879194630872485;35;11;0.02857142857142857;2.485811592597256;60.82142857142857;64.57142857142857
[87.7999, 88.3248, 89.1338, 90.2272, 91.7034, 93.5697, 95.6091, 97.2067, 97.2742, 96.7826, 96.9628, 97.587, 98.1565, 98.2787, 97.1478, 95.7444, 95.9461, 96.8578, 97.3433, 97.5624, 97.4984, 97.6936, 99.0397, 100.7149, 100.8716]; || ;0.03149584715331268;1.0;1.0;31.75021758050479;9.369565217391305;4.746031746031746;54;21;0.018518518518518517;2.7717582187718146;49.01639344262295;51.36065573770492
[100.0697, 98.5996, 96.4529, 94.079, 92.4212, 93.7856, 95.8026, 95.5089, 94.4967, 94.6485, 95.3003, 95.5184, 94.9671, 93.3624, 91.7711, 91.3713, 91.3236, 90.6701, 89.6711, 88.7107, 87.5693, 86.0097, 84.6901, 84.2885, 84.6039]; || ;0.02239521942929196;1.0;1.0;44.65238678090575;10.555555555555555;4.345323741007194;52;14;0.019230769230769232;2.5996240372065946;55.54545454545455;56.36363636363637
[85.3204, 86.2814, 87.489, 88.9768, 90.6007, 90.9274, 88.7064, 85.5466, 83.3783, 82.6243, 83.3088, 84.8501, 86.6346, 88.0466, 88.4975, 88.7637, 89.6947, 90.5708, 90.2267, 89.3218, 88.855, 88.6593, 88.5836, 88.7712, 88.9952]; || ;0.01691291357144815;1.0;1.0;59.126418152350084;9.047619047619047;4.477777777777778;35;13;0.02857142857142857;2.3594656874870674;65.8695652173913;67.8695652173913
[89.0134, 90.1039, 94.4492, 99.9209, 101.6739, 102.2364, 103.9823, 105.9697, 105.5447, 102.8317, 97.4093, 91.2913, 89.8445, 90.1902, 89.6234, 88.6368, 88.1924, 88.4733, 89.962, 91.9037, 93.1284, 93.3709, 92.1191, 90.4374, 89.5758]; || ;0.016858090512869715;1.0;1.0;59.318699186991864;8.714285714285714;3.526315789473684;48;10;0.020833333333333332;2.3972668659781813;92.54545454545455;93.5
[89.4207, 89.7385, 89.8494, 89.3036, 89.5225, 91.8625, 94.431, 95.3784, 96.5014, 99.8205, 103.6564, 105.9872, 106.8179, 106.6027, 105.2773, 102.6417, 99.5635, 96.9351, 95.2341, 94.7074, 94.9242, 95.4347, 96.0547, 96.7655, 97.8776]; || ;0.02294345001507634;1.0;1.0;43.58542413381123;11.384615384615385;4.573529411764706;46;11;0.021739130434782608;2.4485931935594034;112.0;113.95833333333333
[99.7143, 101.855, 103.5658, 104.8197, 105.4142, 105.7456, 106.1174, 106.3951, 106.2496, 106.2373, 107.3004, 109.138, 111.1562, 114.4193, 119.8818, 125.6385, 126.0911, 124.0416, 122.6155, 121.3498, 119.2267, 115.7145, 112.3377, 113.1976, 116.2185]; || ;0.038732490885666514;1.0;1.0;25.81811748053786;20.06896551724138;8.272108843537415;92;30;0.010869565217391304;2.948783720452396;11.333333333333334;22.666666666666668
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[101.5658, 111.3024, 119.1007, 122.7581, 122.8648, 121.2751, 119.7281, 118.8654, 118.011, 116.6182, 115.6138, 116.9551, 121.5185, 127.1111, 130.3269, 130.121, 128.117, 126.7388, 127.1493, 128.7393, 130.3106, 131.0794, 130.8574, 129.8411, 128.623]; || ;0.024642964831007922;1.0;1.0;40.57953281423804;12.11111111111111;3.723756906077348;79;12;0.012658227848101266;2.548279801609562;55.76470588235294;58.0
[128.1727, 129.0273, 130.2658, 130.1839, 127.8396, 123.3851, 119.0021, 116.9786, 116.9798, 118.0638, 120.7761, 125.2817, 129.8898, 132.6512, 132.3539, 129.2035, 124.2944, 120.032, 118.8149, 118.9289, 115.2342, 108.8061, 116.2568, 119.7362, 117.946]; || ;0.014336229818261562;1.0;1.0;69.75334608030592;7.631578947368421;3.7228915662650603;23;10;0.043478260869565216;2.506661812497001;89.08695652173913;89.30434782608695
[116.3106, 118.0217, 122.9061, 128.0261, 131.4996, 134.0811, 135.971, 137.9568, 140.0462, 140.1053, 136.2013, 129.5229, 123.3647, 119.4193, 117.5711, 117.0748, 117.6355, 119.982, 124.3499, 128.9974, 131.2738, 130.2991, 127.3322, 124.158, 122.3733]; || ;0.011156492420712151;1.0;1.0;89.63390663390663;9.5;3.2131147540983607;23;9;0.043478260869565216;2.1639556568820564;130.9;130.9
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[54.499, 44.5418, 38.1304, 34.9756, 34.4162, 35.8759, 38.3166, 40.2223, 40.5138, 39.3413, 37.788, 36.699, 36.2268, 36.2272, 36.5763, 37.1302, 37.5092, 37.2963, 36.5424, 36.0301, 36.5779, 38.0127, 39.2941, 39.4963, 38.7611]; || ;0.04163811299032373;1.0;1.0;24.0164581961817;14.022727272727273;5.920560747663552;138;18;0.007246376811594203;2.8336533314755514;46.49180327868852;55.18032786885246
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[106.3703, 110.4676, 114.1489, 119.3293, 126.5625, 134.1458, 139.5624, 141.4332, 140.3002, 138.1586, 136.2186, 134.411, 132.528, 131.0396, 131.2036, 133.234, 135.2458, 135.3456, 134.0706, 132.5571, 130.2389, 127.666, 126.591, 125.9319, 120.7993]; || ;0.022230750253556645;1.0;1.0;44.98273736128237;13.714285714285714;3.1758241758241756;139;8;0.007194244604316547;2.4416605653304333;54.04761904761905;56.19047619047619
[113.0138, 118.036, 122.1912, 125.175, 128.5375, 131.2089, 133.1333, 134.4721, 135.104, 135.3398, 135.361, 135.0744, 134.688, 134.975, 136.0547, 136.2274, 134.0816, 130.864, 129.3247, 131.0373, 135.1393, 139.3963, 141.9645, 142.6128, 142.6269]; || ;0.04881993366409912;1.0;1.0;20.48343627175744;10.676470588235293;9.112426035502958;90;33;0.011111111111111112;2.8012808286808664;39.08;49.82
[142.6242, 142.0262, 140.7336, 139.7911, 139.7978, 139.7979, 138.2383, 134.637, 130.4622, 127.9577, 128.0728, 129.6796, 131.0072, 131.7568, 132.7485, 134.2998, 135.6707, 135.7886, 134.888, 133.7944, 132.9582, 132.3777, 131.5052, 131.0621, 132.309]; || ;0.018776897563115045;1.0;1.0;53.25693430656935;8.461538461538462;3.4184397163120566;63;17;0.015873015873015872;2.2107988016603297;55.75;58.583333333333336
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[121.6514, 119.6839, 119.2211, 121.256, 126.0023, 131.3687, 134.5882, 134.5019, 133.3221, 132.3357, 131.2566, 128.686, 123.7653, 117.8281, 112.1611, 107.5068, 104.5247, 104.2792, 103.4339, 101.4573, 111.791, 119.4484, 122.0493, 124.3115, 127.8254]; || ;0.016583975219977523;1.0;1.0;60.29917355371901;9.789473684210526;3.9514563106796117;40;12;0.025;2.4791224365093933;132.85714285714286;134.14285714285714
[131.1999, 132.276, 129.6971, 125.0016, 121.9145, 122.8202, 126.7426, 129.9054, 129.1169, 124.2014, 117.7834, 113.0292, 111.1219, 111.4471, 113.2248, 116.1596, 119.906, 123.6609, 126.876, 129.9076, 133.3878, 137.2392, 140.7384, 143.0867, 143.6446]; || ;0.011978838299388722;1.0;1.0;83.48054919908468;7.133333333333334;2.5875;24;7;0.041666666666666664;2.061112832579594;83.33333333333333;83.51282051282051
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[72.9893, 74.8839, 72.3039, 66.1019, 59.4363, 55.4423, 54.8059, 55.3443, 55.0771, 54.6369, 55.3168, 56.6051, 56.9139, 56.0323, 55.5716, 56.7851, 58.8873, 59.8274, 58.7724, 57.5089, 58.0129, 59.1513, 58.0675, 53.98, 49.1334]; || ;0.034072530906499275;1.0;1.0;29.34915526950925;11.232558139534884;4.6761904761904765;138;12;0.007246376811594203;2.596731696968989;24.728571428571428;28.614285714285714
